applicant_id,age,job_tenure,income,requested_amount,dti,revolving_util,delinquency_2y,bureau_inquiries,default
PROP-001551,19,0.7,7022.26,16857.82,18.5,25.3,0,3,0
PROP-001552,29,0.8,2106.9,4272.51,31.6,40.7,0,1,0
PROP-001553,31,1.0,1631.74,4812.65,23.1,41.8,1,0,0
PROP-001554,33,10.5,2270.15,3215.85,31.4,37.9,0,4,0
PROP-001555,21,0.3,8700.55,19050.31,23.9,33.1,0,2,0
PROP-001556,30,2.2,1412.0,3213.38,46.0,34.5,0,2,0
PROP-001557,29,7.7,3130.63,4752.4,28.6,40.3,0,1,0
PROP-001558,47,1.4,7740.39,17874.82,35.9,29.0,1,3,0
PROP-001559,47,8.3,4993.16,9820.37,22.5,36.4,0,4,0
PROP-001560,36,0.3,4059.9,6197.57,15.5,46.0,0,1,0
PROP-001561,33,1.1,7730.86,7495.56,3.0,48.9,0,1,0
PROP-001562,39,1.1,3890.5,6001.55,47.0,74.9,0,2,1
PROP-001563,28,7.0,3205.17,3669.61,34.3,44.9,0,2,0
PROP-001564,24,4.1,6979.33,9348.21,21.0,61.2,3,1,1
PROP-001565,26,5.6,14030.3,25186.27,30.9,73.1,0,2,0
PROP-001566,30,3.0,1412.0,4007.71,6.5,36.7,0,2,0
PROP-001567,24,3.7,2776.74,1426.28,56.3,58.8,0,5,1
PROP-001568,39,4.1,3698.08,2673.87,4.8,32.4,0,1,0
PROP-001569,46,2.7,3170.24,4692.52,37.2,65.8,1,2,0
PROP-001570,18,0.1,4611.45,6398.52,34.1,47.8,0,3,0
PROP-001571,38,4.8,4389.73,10494.69,3.2,51.2,0,2,0
PROP-001572,35,6.5,2136.85,6804.34,11.7,68.0,1,2,0
PROP-001573,42,0.2,6268.3,20230.85,15.2,15.3,0,0,0
PROP-001574,37,0.1,4134.29,6002.6,36.9,61.5,2,2,0
PROP-001575,20,1.4,9415.4,27413.89,18.2,36.1,0,4,0
PROP-001576,22,2.8,8438.17,17813.53,66.2,62.4,2,0,1
PROP-001577,38,1.0,3914.28,7309.83,29.2,60.9,0,1,1
PROP-001578,50,0.3,6114.09,5860.46,56.1,43.7,2,2,0
PROP-001579,18,0.1,1412.0,2183.23,41.4,14.9,0,2,0
PROP-001580,42,4.6,1412.0,3705.19,47.9,42.1,0,3,0
PROP-001581,52,0.1,8560.43,13877.47,25.1,39.2,1,4,0
PROP-001582,36,2.6,4094.42,2579.79,49.1,35.1,1,4,1
PROP-001583,44,0.9,9524.5,15945.28,33.3,42.6,3,1,0
PROP-001584,29,0.9,8589.68,12091.52,13.0,44.1,0,4,0
PROP-001585,36,9.1,1770.57,2317.62,23.2,6.3,0,0,0
PROP-001586,18,0.1,6580.51,22041.24,49.4,41.2,3,2,1
PROP-001587,18,0.1,2777.6,4126.9,35.0,71.3,0,1,0
PROP-001588,49,0.1,3705.93,7448.47,4.9,21.0,4,0,0
PROP-001589,26,0.7,2068.71,1732.13,25.6,17.9,0,0,0
PROP-001590,32,0.9,8073.3,4579.97,63.6,19.8,2,0,0
PROP-001591,21,2.1,5961.14,4832.03,22.1,28.0,3,0,0
PROP-001592,21,2.1,3098.29,9119.44,16.9,18.1,0,2,0
PROP-001593,35,3.7,2786.84,9380.17,38.3,16.9,0,3,1
PROP-001594,29,4.5,7072.71,11599.3,31.7,55.3,1,1,0
PROP-001595,42,0.1,2772.36,8022.93,14.0,43.9,2,1,1
PROP-001596,43,1.4,3086.68,4077.24,19.3,32.2,3,1,0
PROP-001597,41,9.1,2864.0,3562.2,40.4,51.0,2,3,1
PROP-001598,40,14.5,2846.75,8028.28,36.3,24.5,0,6,0
PROP-001599,56,0.6,6684.09,16810.61,35.9,20.2,0,2,0
PROP-001600,25,2.1,5096.01,15878.27,12.2,37.2,0,1,0
PROP-001601,37,1.2,3172.22,6276.17,17.2,60.3,0,2,0
PROP-001602,51,3.7,2363.86,5993.93,55.6,18.7,4,3,0
PROP-001603,53,1.7,4398.22,11012.84,65.0,10.7,2,7,1
PROP-001604,20,1.4,3783.15,11639.02,18.8,69.1,0,1,0
PROP-001605,34,4.3,7091.59,18311.86,32.3,4.9,3,2,0
PROP-001606,54,1.6,2876.1,3052.18,13.4,12.7,3,1,0
PROP-001607,44,2.4,5755.16,4959.4,19.1,87.5,1,2,1
PROP-001608,40,0.5,3813.86,5084.16,42.0,56.8,2,2,1
PROP-001609,35,1.4,5287.28,11751.49,38.4,9.4,1,4,0
PROP-001610,33,8.3,11783.99,25738.68,15.4,68.4,0,4,0
PROP-001611,41,0.1,3798.6,2168.51,3.6,27.6,0,0,0
PROP-001612,34,10.9,16382.74,30346.7,50.5,33.2,3,1,1
PROP-001613,37,2.7,3908.1,3520.06,34.0,40.2,1,2,0
PROP-001614,38,2.2,2379.57,6906.5,26.8,60.2,1,2,0
PROP-001615,29,2.2,11385.2,12859.58,35.3,30.9,2,2,0
PROP-001616,44,4.6,13207.37,8302.16,26.9,55.2,2,2,0
PROP-001617,72,5.6,2535.2,2780.18,31.8,72.9,2,5,0
PROP-001618,18,0.1,2769.43,4791.23,39.7,13.7,0,5,0
PROP-001619,41,11.3,7266.75,6581.31,32.8,54.5,0,2,0
PROP-001620,28,0.7,6269.41,4342.09,8.4,33.0,1,1,0
PROP-001621,44,0.1,2735.79,6637.47,34.2,24.9,0,3,0
PROP-001622,38,0.8,2599.19,2709.16,29.4,17.6,2,1,0
PROP-001623,47,0.1,5276.55,7928.68,35.1,11.5,0,3,1
PROP-001624,52,2.3,4098.88,12145.69,27.8,35.3,2,5,0
PROP-001625,40,9.3,6288.39,5128.25,18.5,29.5,0,2,0
PROP-001626,51,11.5,6274.56,17695.5,11.6,38.3,0,1,0
PROP-001627,18,0.1,7696.17,26762.66,15.2,55.1,0,1,0
PROP-001628,57,14.5,1412.0,2956.37,9.4,39.3,0,2,0
PROP-001629,42,3.8,13609.51,23481.06,49.2,38.3,2,6,0
PROP-001630,50,0.2,6069.52,20520.83,37.9,58.2,3,2,1
PROP-001631,23,3.5,3429.93,5573.5,31.2,25.2,0,0,0
PROP-001632,28,3.5,4172.97,8669.05,36.8,67.8,2,3,0
PROP-001633,39,4.5,6563.58,12757.01,12.3,41.1,0,0,0
PROP-001634,37,0.2,5120.54,17453.27,23.5,51.3,0,1,0
PROP-001635,41,0.1,5163.91,3918.29,35.9,29.7,0,4,0
PROP-001636,51,5.2,4207.46,13026.62,40.2,9.1,0,3,0
PROP-001637,18,0.1,12100.96,27265.4,50.8,16.2,0,0,0
PROP-001638,49,1.4,5453.42,4243.18,13.5,48.6,3,1,1
PROP-001639,38,0.1,8803.16,17784.14,26.3,58.1,1,3,1
PROP-001640,35,1.8,16475.38,26108.61,55.3,43.0,2,2,0
PROP-001641,20,1.4,7925.2,7042.88,32.6,32.7,3,2,1
PROP-001642,44,0.6,5327.14,13081.01,21.7,28.2,0,5,0
PROP-001643,18,0.1,1474.31,2140.84,27.0,43.3,0,2,0
PROP-001644,45,1.9,3478.41,5131.4,38.7,54.1,0,4,0
PROP-001645,20,1.4,15875.45,29944.16,58.4,71.1,1,2,1
PROP-001646,38,2.5,5423.28,6717.83,3.4,30.7,0,3,1
PROP-001647,36,1.5,1997.94,6304.43,33.5,57.0,1,2,0
PROP-001648,52,2.8,3912.96,9515.27,36.9,29.6,0,3,0
PROP-001649,35,4.8,2191.16,7084.3,16.8,43.6,0,0,0
PROP-001650,29,0.7,3379.39,4492.62,53.9,25.7,3,4,1
PROP-001651,31,7.9,3492.49,2923.38,13.8,33.2,0,2,0
PROP-001652,53,3.1,3128.93,9698.09,17.7,31.4,0,1,0
PROP-001653,44,7.0,4658.5,9858.14,45.6,22.1,1,0,0
PROP-001654,33,4.6,1412.0,3911.47,45.4,19.1,2,3,0
PROP-001655,35,1.4,6614.41,3362.82,60.6,35.9,2,4,0
PROP-001656,19,0.7,10508.41,21304.28,33.7,47.3,0,5,1
PROP-001657,42,1.5,1474.05,4213.14,7.9,32.0,0,0,0
PROP-001658,18,0.1,8415.43,17474.35,66.7,73.4,1,7,1
PROP-001659,47,7.9,6588.66,5690.66,20.3,14.4,0,1,0
PROP-001660,39,0.3,5535.77,18859.19,18.4,12.5,2,0,0
PROP-001661,66,14.0,4577.5,15967.16,18.7,28.8,2,3,0
PROP-001662,24,4.2,5090.9,13133.29,29.7,3.4,0,2,0
PROP-001663,36,8.4,7479.19,22757.36,5.9,56.2,0,0,0
PROP-001664,59,0.4,5070.76,12040.17,21.9,21.1,2,1,0
PROP-001665,52,3.6,22360.89,37578.16,46.2,29.6,2,6,0
PROP-001666,29,0.5,3040.01,4336.86,32.9,4.0,2,1,0
PROP-001667,40,0.8,11934.76,33302.15,8.5,20.9,0,2,0
PROP-001668,38,0.8,4118.42,7127.42,9.2,13.4,0,1,0
PROP-001669,41,4.4,3507.98,8199.29,20.8,18.8,0,2,0
PROP-001670,29,0.1,8141.24,11684.91,28.6,28.4,0,1,0
PROP-001671,36,1.5,3698.97,11169.13,34.1,59.5,0,1,0
PROP-001672,18,0.1,12636.61,16416.29,26.9,15.2,3,3,1
PROP-001673,39,1.5,2840.8,2807.2,33.8,30.3,1,1,0
PROP-001674,43,1.1,9526.29,30886.45,27.2,45.4,0,2,0
PROP-001675,35,2.5,6381.98,8206.64,34.9,31.4,0,5,0
PROP-001676,18,0.1,4030.1,8391.66,12.2,30.2,0,2,0
PROP-001677,49,2.8,2466.71,7515.89,47.7,52.1,0,4,0
PROP-001678,42,4.8,2461.0,7600.89,45.2,20.2,0,1,0
PROP-001679,29,2.6,2671.16,3161.7,23.8,87.2,1,3,0
PROP-001680,34,2.8,8643.8,21737.72,27.2,27.0,0,3,0
PROP-001681,19,0.7,4570.75,7205.49,37.6,27.3,5,1,0
PROP-001682,25,4.0,7143.84,21106.6,16.0,54.8,0,4,0
PROP-001683,31,2.5,4874.63,13395.35,24.9,25.2,2,4,0
PROP-001684,52,0.1,2301.37,3771.92,30.4,33.5,0,2,0
PROP-001685,30,0.4,5504.14,12554.44,15.8,18.5,3,2,1
PROP-001686,45,0.3,6426.53,7315.87,39.2,13.3,0,4,0
PROP-001687,31,0.8,1557.81,2497.63,41.9,82.5,3,3,1
PROP-001688,40,7.0,3111.46,5199.58,21.6,17.9,0,2,0
PROP-001689,36,4.0,2729.15,9071.63,31.9,31.9,1,4,0
PROP-001690,48,5.7,2094.74,6328.6,58.5,82.6,1,3,1
PROP-001691,31,8.8,4851.15,6165.15,31.0,64.8,3,1,0
PROP-001692,19,0.7,5245.1,14653.33,40.6,65.3,2,1,0
PROP-001693,21,2.1,9778.96,8198.31,27.6,68.7,0,3,0
PROP-001694,31,2.5,7216.3,14766.55,34.9,11.0,0,1,0
PROP-001695,23,0.4,3703.06,2594.32,36.2,19.4,1,3,0
PROP-001696,42,3.3,3707.56,5340.6,35.7,46.7,2,1,0
PROP-001697,32,1.9,12881.02,7083.38,46.9,14.4,0,2,0
PROP-001698,66,0.3,6026.29,8360.03,15.9,32.4,2,1,0
PROP-001699,18,0.1,8863.33,5034.39,29.7,51.9,2,0,0
PROP-001700,40,0.4,1905.88,4209.72,12.3,17.9,6,4,1
PROP-001701,24,4.2,1718.73,3202.43,39.7,30.2,2,1,0
PROP-001702,32,0.6,3468.66,6650.02,11.9,28.5,0,0,0
PROP-001703,39,3.9,7994.01,22528.84,51.3,53.1,2,3,0
PROP-001704,18,0.1,11556.77,12635.61,43.7,15.3,1,1,0
PROP-001705,40,4.4,2813.32,5057.19,17.2,55.6,0,0,0
PROP-001706,60,9.1,6103.63,17703.73,23.1,74.5,1,6,0
PROP-001707,32,5.4,5699.79,14891.86,48.3,36.6,0,5,0
PROP-001708,41,1.5,2212.64,6387.84,28.4,80.4,3,5,0
PROP-001709,50,2.6,2668.07,4452.77,16.5,51.6,2,4,1
PROP-001710,36,0.2,4163.64,6483.92,20.0,76.4,0,1,1
PROP-001711,31,0.2,2066.97,4250.1,29.5,46.7,2,2,0
PROP-001712,18,0.1,20342.21,28637.59,30.7,11.0,3,5,1
PROP-001713,45,2.7,2353.44,7145.82,36.7,52.7,1,2,0
PROP-001714,36,0.9,3380.5,8938.87,35.9,59.7,2,2,0
PROP-001715,25,1.3,5540.36,15660.95,19.8,25.2,0,0,0
PROP-001716,39,0.1,5142.19,15563.22,33.0,31.6,1,1,0
PROP-001717,30,1.6,6438.81,11420.19,14.4,18.5,0,1,0
PROP-001718,31,9.1,2422.21,5042.61,29.8,44.4,1,2,0
PROP-001719,45,1.8,1971.29,5345.04,20.9,21.3,0,0,0
PROP-001720,21,1.4,4721.61,12261.04,18.1,40.3,0,1,0
PROP-001721,50,3.4,2580.22,2083.85,43.0,55.2,0,1,0
PROP-001722,21,2.1,2870.99,5603.47,15.7,77.3,0,3,1
PROP-001723,30,0.5,2748.51,7442.98,23.1,81.2,0,7,0
PROP-001724,61,0.9,2746.24,6759.5,9.2,45.5,0,3,0
PROP-001725,51,0.9,1860.6,2600.66,26.8,41.2,0,1,0
PROP-001726,39,2.6,2341.19,3709.99,17.4,15.7,0,0,0
PROP-001727,26,0.5,3568.98,2574.98,33.4,39.9,1,1,0
PROP-001728,31,1.7,8775.02,18773.74,31.6,46.3,1,0,0
PROP-001729,38,1.5,15038.99,25320.97,5.2,38.5,0,3,0
PROP-001730,38,5.4,7745.92,7027.8,32.5,40.3,3,0,0
PROP-001731,36,0.5,5139.51,6268.85,19.6,25.5,0,0,0
PROP-001732,37,8.5,8209.83,12241.68,25.2,21.4,0,1,0
PROP-001733,35,5.4,4049.52,7580.66,16.2,21.5,2,1,0
PROP-001734,20,1.4,5186.55,9739.61,12.4,38.7,0,2,0
PROP-001735,31,7.2,6842.98,10404.62,59.1,5.2,3,3,0
PROP-001736,48,7.9,6155.79,3319.8,41.5,26.0,0,2,0
PROP-001737,21,2.1,7897.63,25173.25,19.9,74.7,1,2,0
PROP-001738,35,1.8,6681.15,9784.1,26.9,69.0,3,1,1
PROP-001739,28,1.3,2862.85,3609.95,23.5,66.3,3,2,1
PROP-001740,39,6.0,6540.05,9731.3,48.6,22.7,0,1,0
PROP-001741,33,1.2,2837.85,3436.8,6.7,36.2,0,3,0
PROP-001742,55,0.4,6899.06,22845.98,44.8,71.9,0,2,1
PROP-001743,44,0.1,3478.14,6175.9,62.1,68.6,1,5,1
PROP-001744,22,0.5,2048.78,4821.25,51.3,19.5,0,2,1
PROP-001745,46,2.1,1919.82,5407.89,36.2,70.2,0,1,0
PROP-001746,28,0.1,16238.48,37202.31,35.7,57.3,0,4,0
PROP-001747,31,0.5,2368.19,1372.48,61.3,44.6,0,3,1
PROP-001748,41,1.9,7851.52,5930.64,10.6,12.0,0,3,0
PROP-001749,32,2.7,6669.59,19221.02,41.7,41.3,1,4,1
PROP-001750,48,1.5,7730.82,12935.54,52.7,27.0,1,3,0
PROP-001751,28,1.7,2429.41,5537.45,16.5,47.9,0,0,0
PROP-001752,30,2.8,3457.99,3306.08,15.8,34.0,0,3,0
PROP-001753,30,1.2,2479.7,4729.5,29.7,44.4,2,2,1
PROP-001754,31,3.1,8027.54,15516.77,18.2,80.0,1,3,0
PROP-001755,51,7.2,10811.83,12326.06,37.9,21.7,1,4,0
PROP-001756,45,0.6,4321.48,13161.96,18.5,55.8,0,1,0
PROP-001757,58,0.4,16077.7,47825.59,3.0,53.6,2,2,0
PROP-001758,65,4.2,5194.61,4940.33,9.4,62.4,0,0,0
PROP-001759,25,1.6,3922.28,9798.5,24.8,45.8,2,3,0
PROP-001760,38,1.4,4709.62,16263.8,38.0,12.3,0,0,0
PROP-001761,23,1.7,5935.66,12436.78,41.6,9.2,0,2,0
PROP-001762,28,4.9,1829.07,1560.04,27.1,4.0,0,1,0
PROP-001763,30,1.6,5194.4,7130.87,9.8,61.8,0,3,0
PROP-001764,25,4.9,4032.02,8987.25,24.5,25.0,0,5,0
PROP-001765,25,2.7,3788.1,11039.56,17.6,39.4,0,3,0
PROP-001766,36,0.5,4099.91,12366.03,43.4,51.7,2,0,0
PROP-001767,23,3.2,7976.58,13951.93,11.5,76.4,2,4,1
PROP-001768,48,1.1,4447.3,7613.86,33.5,7.4,0,1,0
PROP-001769,26,4.7,2243.53,2152.64,18.0,4.0,2,1,0
PROP-001770,71,1.6,4632.46,7434.94,27.3,94.2,0,4,1
PROP-001771,32,1.3,3826.45,7706.77,30.7,57.8,2,3,0
PROP-001772,38,4.4,4442.54,7470.48,21.3,63.5,0,3,0
PROP-001773,22,0.8,4225.35,3781.79,26.0,47.2,1,4,0
PROP-001774,58,0.8,5470.12,9729.19,8.4,69.3,2,1,1
PROP-001775,51,2.2,1921.42,5476.1,31.4,74.8,0,2,0
PROP-001776,41,0.9,1962.92,1988.77,27.9,89.2,2,3,0
PROP-001777,21,2.1,4190.08,7444.23,36.7,77.0,2,3,1
PROP-001778,40,8.5,3780.22,2208.89,22.4,16.7,0,1,0
PROP-001779,24,1.7,2490.05,8053.92,13.4,34.6,0,2,0
PROP-001780,55,3.8,1412.0,4172.6,33.8,46.7,0,0,0
PROP-001781,47,4.1,5136.26,4907.52,44.1,72.9,0,4,0
PROP-001782,39,0.8,3373.24,10150.18,46.1,1.6,0,3,0
PROP-001783,18,0.1,5396.86,6834.0,28.2,34.9,0,2,0
PROP-001784,26,1.2,5199.67,3834.33,7.0,20.2,0,2,0
PROP-001785,46,2.9,6786.13,16625.0,20.1,59.5,0,2,0
PROP-001786,52,1.9,2336.19,7761.11,56.6,15.0,0,1,0
PROP-001787,51,1.6,4488.83,13953.09,39.9,64.2,1,2,1
PROP-001788,18,0.1,15487.45,14712.78,17.7,66.8,3,0,1
PROP-001789,41,1.9,5130.38,14855.98,10.8,3.4,0,1,0
PROP-001790,50,5.1,10848.45,23721.67,20.7,60.6,0,0,0
PROP-001791,18,0.1,6749.33,6426.99,42.1,45.8,1,1,0
PROP-001792,37,10.4,2600.57,4473.28,13.5,16.1,0,1,0
PROP-001793,41,3.6,18792.78,47609.35,34.0,28.5,2,2,0
PROP-001794,34,0.7,10206.94,12035.98,15.5,47.2,1,0,0
PROP-001795,18,0.1,2049.0,5787.83,26.1,84.6,0,4,0
PROP-001796,34,10.2,4040.65,11743.22,7.2,29.1,0,2,0
PROP-001797,34,0.3,12943.36,13883.68,30.0,84.9,2,4,1
PROP-001798,36,3.2,6521.09,6819.3,24.9,15.9,2,0,0
PROP-001799,31,4.2,1470.82,1530.37,46.3,36.3,0,2,1
PROP-001800,32,0.6,2922.06,8749.95,25.1,31.2,0,2,0
PROP-001801,37,7.8,2765.75,7195.93,17.4,6.0,0,1,0
PROP-001802,43,0.1,10813.99,30961.63,29.8,5.6,0,1,0
PROP-001803,34,11.2,6058.76,18081.67,29.6,47.1,0,1,0
PROP-001804,33,4.8,3697.68,5206.03,37.9,9.5,0,0,0
PROP-001805,39,3.3,2787.24,4297.17,8.4,32.9,0,2,0
PROP-001806,18,0.1,6644.75,20386.03,21.4,81.3,2,2,1
PROP-001807,43,1.1,4128.77,7108.98,15.3,29.3,1,1,0
PROP-001808,37,4.0,4954.93,8677.31,5.1,65.7,0,3,0
PROP-001809,38,2.1,6399.42,15482.51,23.5,76.6,3,3,0
PROP-001810,49,0.4,4936.36,5021.05,54.0,29.8,0,8,1
PROP-001811,18,0.1,1971.36,2249.08,31.3,21.4,0,3,0
PROP-001812,18,0.1,7425.28,9668.89,45.0,35.9,0,1,1
PROP-001813,41,5.0,8278.51,7541.0,40.8,65.2,0,3,0
PROP-001814,37,6.8,15743.45,50000.0,46.2,46.9,0,2,0
PROP-001815,40,2.4,3057.54,8972.56,53.7,9.3,2,5,0
PROP-001816,32,0.7,9600.02,20151.63,13.8,77.1,0,2,0
PROP-001817,45,2.8,9577.32,22095.51,22.1,20.7,0,1,0
PROP-001818,49,7.2,8434.99,25932.02,26.3,33.0,0,2,0
PROP-001819,43,0.1,4892.87,7032.97,48.0,57.8,0,4,0
PROP-001820,34,0.5,2565.8,6566.71,18.8,16.8,0,2,0
PROP-001821,18,0.1,3734.21,6095.91,26.1,37.1,1,1,1
PROP-001822,47,4.7,2271.74,7893.47,71.1,32.5,3,5,0
PROP-001823,52,5.8,1798.96,3164.0,10.1,8.8,0,4,0
PROP-001824,45,1.2,6988.26,16929.04,38.6,10.1,2,3,1
PROP-001825,27,6.3,2688.03,6059.53,47.7,37.8,2,1,0
PROP-001826,46,4.0,1412.0,4650.6,11.2,19.5,0,0,0
PROP-001827,48,0.5,4792.35,5879.51,24.3,32.4,0,1,0
PROP-001828,56,0.5,7243.44,7926.33,26.3,40.2,0,0,0
PROP-001829,27,3.3,6499.58,6433.06,19.4,18.0,0,1,0
PROP-001830,35,0.9,2462.25,1855.95,42.6,61.0,2,5,1
PROP-001831,46,12.9,3102.96,5397.61,36.1,37.3,1,2,0
PROP-001832,38,7.3,5699.61,18830.72,22.8,9.9,1,0,0
PROP-001833,24,4.0,7664.92,10079.54,14.1,8.9,0,0,0
PROP-001834,42,1.3,5782.91,7080.12,35.8,38.8,1,1,0
PROP-001835,44,0.9,7516.16,10718.4,61.0,23.4,2,3,0
PROP-001836,39,10.8,4026.63,2891.42,35.8,38.6,0,2,0
PROP-001837,40,1.2,5655.03,14510.37,23.9,69.9,0,2,1
PROP-001838,34,3.8,5070.1,4153.42,6.3,12.3,2,1,0
PROP-001839,55,4.1,2300.5,3735.22,15.5,18.0,1,2,0
PROP-001840,27,2.8,1543.37,1481.2,20.9,21.6,0,1,0
PROP-001841,30,1.9,2657.81,2104.82,3.0,38.0,3,0,0
PROP-001842,38,0.5,2860.01,8918.02,59.7,6.6,0,4,0
PROP-001843,48,8.1,9889.12,26235.63,11.5,8.7,0,3,0
PROP-001844,20,0.9,4143.56,11006.26,35.7,32.0,2,1,0
PROP-001845,22,2.8,2684.82,7118.05,3.7,43.2,0,0,0
PROP-001846,18,0.1,3957.34,4031.32,22.5,44.6,3,3,0
PROP-001847,38,3.2,5025.02,3646.24,8.3,27.2,1,1,0
PROP-001848,24,4.2,3414.15,1754.76,31.9,12.1,2,3,0
PROP-001849,33,7.7,3134.57,2196.14,17.6,78.6,0,2,1
PROP-001850,45,8.6,3493.29,10862.53,27.8,17.7,0,1,0
PROP-001851,30,2.0,5038.65,8813.0,12.4,28.3,3,1,0
PROP-001852,40,10.0,3995.09,5397.29,44.3,15.2,0,1,0
PROP-001853,34,4.6,3348.21,8468.03,18.9,44.7,0,3,0
PROP-001854,46,2.9,2802.94,8391.98,5.5,33.2,2,0,0
PROP-001855,43,6.9,5413.5,6646.63,40.1,38.4,1,2,0
PROP-001856,29,0.5,3513.67,11461.97,46.6,26.2,0,4,0
PROP-001857,35,8.6,6238.25,12402.91,38.2,1.7,0,2,0
PROP-001858,50,0.7,11396.6,14356.62,16.3,27.6,0,0,0
PROP-001859,42,9.7,2269.86,6422.79,10.4,45.7,2,2,0
PROP-001860,21,1.7,3833.47,8498.07,44.3,17.5,0,3,0
PROP-001861,45,1.2,1701.37,2620.03,59.7,64.8,2,1,0
PROP-001862,24,1.3,3843.24,8365.61,19.0,35.8,0,1,1
PROP-001863,54,2.3,13796.92,32445.38,16.1,29.6,2,3,0
PROP-001864,50,1.4,6345.84,20209.94,39.7,11.2,0,0,0
PROP-001865,41,15.0,2976.39,3184.81,23.6,30.2,0,0,0
PROP-001866,39,14.7,5858.86,7179.79,48.4,84.8,1,6,0
PROP-001867,35,0.8,2257.43,7563.07,44.7,51.8,4,0,1
PROP-001868,46,4.1,2256.95,4447.74,24.7,41.4,2,0,0
PROP-001869,33,5.9,6586.38,11661.5,9.6,17.6,0,1,0
PROP-001870,40,2.5,3686.64,8026.74,20.9,10.2,3,1,1
PROP-001871,48,5.4,3889.56,5276.94,28.7,33.1,2,3,0
PROP-001872,31,4.2,4317.3,4506.79,29.9,85.9,0,2,0
PROP-001873,30,3.1,3813.8,2680.31,31.9,39.4,2,1,0
PROP-001874,23,3.5,9729.16,9277.4,44.5,4.3,0,1,0
PROP-001875,25,2.9,1852.77,2727.86,8.8,13.1,0,0,1
PROP-001876,18,0.1,2747.61,4347.41,33.2,42.5,0,3,0
PROP-001877,46,1.2,5093.45,2862.42,24.2,45.8,0,0,0
PROP-001878,59,0.1,2207.44,5013.19,23.5,31.8,2,2,0
PROP-001879,55,7.1,2814.96,8322.65,31.2,54.2,2,5,1
PROP-001880,18,0.1,7449.61,9416.68,18.8,66.5,1,3,0
PROP-001881,46,2.1,2682.18,2361.42,26.4,20.0,1,0,0
PROP-001882,55,4.1,7265.7,17253.23,21.2,50.0,1,1,0
PROP-001883,32,4.4,1984.87,2992.91,21.6,49.9,0,3,0
PROP-001884,39,1.0,15259.18,47518.24,52.4,31.1,1,3,0
PROP-001885,18,0.1,6686.91,8734.18,39.5,31.7,2,1,0
PROP-001886,41,9.4,6781.28,16307.14,45.9,34.6,0,1,0
PROP-001887,25,4.9,3524.31,10945.36,23.8,35.8,4,2,0
PROP-001888,40,1.3,4475.51,3673.24,37.1,28.7,0,4,1
PROP-001889,19,0.7,22439.72,34215.33,22.2,57.7,0,5,1
PROP-001890,44,3.8,2308.2,4213.02,14.7,72.2,0,0,0
PROP-001891,50,0.5,3169.19,3789.89,12.8,27.7,0,1,0
PROP-001892,28,7.0,3645.18,4112.39,19.5,35.2,0,1,0
PROP-001893,24,2.1,4929.82,10983.13,24.5,16.3,0,2,0
PROP-001894,18,0.1,6719.61,12974.2,17.0,44.6,2,2,0
PROP-001895,34,1.7,5991.36,4893.22,30.6,34.5,0,0,0
PROP-001896,31,0.7,2330.6,1498.38,17.1,13.0,0,2,0
PROP-001897,19,0.7,7059.24,23253.43,12.8,58.9,0,1,0
PROP-001898,43,3.4,7032.05,7126.44,33.5,38.7,0,0,0
PROP-001899,32,6.8,4645.1,6260.68,23.0,73.9,0,2,0
PROP-001900,25,4.9,3053.28,4162.83,51.8,15.0,1,1,0
PROP-001901,31,9.1,5281.8,10573.34,67.1,59.3,0,5,0
PROP-001902,50,12.6,3760.29,12072.31,16.5,2.3,0,0,0
PROP-001903,45,1.6,4324.04,6931.44,49.4,32.6,0,2,0
PROP-001904,36,4.6,4502.42,8802.8,12.8,12.3,0,2,0
PROP-001905,45,2.3,2633.34,3018.03,35.0,31.6,0,4,0
PROP-001906,24,4.2,4550.23,5087.01,36.3,45.1,2,1,1
PROP-001907,38,9.0,8454.53,10115.82,22.8,20.4,0,0,0
PROP-001908,39,2.5,6684.44,21722.21,59.2,56.5,2,1,1
PROP-001909,32,7.5,3964.13,7326.02,24.0,49.4,1,2,0
PROP-001910,43,8.8,3844.1,3213.57,6.6,42.2,0,1,0
PROP-001911,28,1.4,12775.64,44147.92,20.4,57.9,0,0,0
PROP-001912,44,0.1,2641.59,8147.86,27.1,27.4,0,1,0
PROP-001913,44,8.5,6558.24,21826.65,37.4,29.3,0,2,0
PROP-001914,18,0.1,9250.1,12932.14,18.3,42.7,2,4,0
PROP-001915,52,1.3,2301.19,5085.09,22.6,34.5,2,0,0
PROP-001916,18,0.1,4026.39,5497.22,36.2,36.0,0,1,0
PROP-001917,30,0.4,8664.84,6419.99,34.6,40.3,2,4,1
PROP-001918,50,6.7,2877.35,3306.68,28.2,37.7,0,2,0
PROP-001919,34,6.8,4869.5,9033.94,35.9,18.0,3,8,1
PROP-001920,20,1.4,1926.13,5229.66,18.6,42.8,0,5,0
PROP-001921,24,0.5,3496.99,8532.76,11.7,11.6,0,1,0
PROP-001922,50,4.4,10291.31,31740.47,31.9,41.2,3,2,0
PROP-001923,18,0.1,2113.06,1384.71,53.3,23.8,1,1,0
PROP-001924,51,2.3,1670.94,1195.63,11.6,50.3,0,1,0
PROP-001925,37,0.7,4352.67,11158.92,29.1,52.0,0,1,0
PROP-001926,23,0.2,6127.12,11021.97,19.1,66.3,1,2,0
PROP-001927,31,4.1,3320.84,8428.34,6.0,68.0,4,2,0
